cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
flops;['greedy'];Hamming Tanner;15;0;295375559280;6051152.0;6053824.0;1048576;0.0492;1.341186285018921
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;8.231848001480103
custom_flops;['greedy'];Rotated Surface;25;0;218368;1064.0;1320.0;64;0.08203;23.66856050491333
custom_flops;['greedy'];Rotated Surface;49;0;17482816;7328.0;7904.0;256;0.05393;76.82335877418518
flops;['greedy'];Rotated Surface;9;0;6656;68.0;132.0;8;0.19531;0.2858467102050781
flops;['greedy'];Rotated Surface;25;0;203520;2056.0;2312.0;128;0.11719;0.9677331447601318
flops;['greedy'];Rotated Surface;49;0;1226368;19548.0;20124.0;512;0.04875;2.5290513038635254
custom_flops;['kahypar'];Hamming MSP;7;0;335983;1262.0;1917.0;128;0.12096;302.7835330963135
custom_flops;['kahypar'];Hamming MSP;15;0;291258484220996039;51621782750.0;51621791629.0;34359738368;0.09454;1941.2957031726835
flops;['kahypar'];Hamming MSP;7;0;560783;2188.0;2843.0;256;0.12741;324.7172842025757
flops;['kahypar'];Hamming MSP;15;0;721156767102735567;28248525.0;28257404.0;8388608;0.10025;4140.27487039566
custom_flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;9.22286891937256
custom_flops;['greedy'];Holographic;95;0;5330512;2613504.0;2614480.0;262144;0.84609;85.11978816986084
flops;['greedy'];Holographic;25;0;13104;2560.0;2736.0;256;0.925;0.2318248748779297
flops;['greedy'];Holographic;95;0;1755536;3123984.0;3124960.0;262144;0.44141;1.8234291076660156
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;32.55681657791138
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;307.979590177536
custom_flops;['kahypar'];Rotated Surface;49;0;28025920;4512.0;5088.0;256;0.03705;376.9686934947967
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;59.990581035614014
flops;['kahypar'];Rotated Surface;25;0;188160;640.0;896.0;32;0.07161;327.6664569377899
flops;['kahypar'];Rotated Surface;49;0;5741120;4592.0;5168.0;128;0.03813;301.27727150917053
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;36.575865268707275
custom_flops;['kahypar'];Holographic;95;0;628649616;2353104.0;2354080.0;262144;0.72276;386.181387424469
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;39.42874073982239
flops;['kahypar'];Holographic;95;0;1590672;6738576.0;6739552.0;1048576;0.65288;331.190908908844
custom_flops;['greedy'];Hamming MSP;7;0;1647215;1370.0;2025.0;128;0.14964;26.242939710617065
custom_flops;['greedy'];Hamming MSP;15;0;362240011063;276131.0;285010.0;32768;0.02881;91.23905205726624
flops;['greedy'];Hamming MSP;7;0;207983;5456.0;6111.0;1024;0.09193;0.92274808883667
flops;['greedy'];Hamming MSP;15;0;160434172711;11893725426.0;11893734305.0;2147483648;0.03075;5.128470182418823
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;9.543766498565674
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;60.07001256942749
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;303.89776253700256
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;5.699903726577759
flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;68.90347123146057
flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;300.67335748672485
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;28.392215967178345
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;304.2457356452942
custom_flops;['kahypar'];Rotated Surface;49;0;1293862976;63544.0;64120.0;2048;0.05145;402.9508707523346
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;49.28967070579529
flops;['kahypar'];Rotated Surface;25;0;189120;652.0;908.0;32;0.08529;301.56559109687805
flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;301.4152386188507
custom_flops;['greedy'];Hamming MSP;7;0;1157231;1234.0;1889.0;64;0.14909;16.751209020614624
custom_flops;['greedy'];Hamming MSP;15;0;92185683119;230356.0;239235.0;32768;0.02512;58.872711181640625
flops;['greedy'];Hamming MSP;7;0;723055;1218.0;1873.0;64;0.14492;0.3979251384735107
flops;['greedy'];Hamming MSP;15;0;113254259495;1803390974.0;1803399853.0;268435456;0.03093;2.6520349979400635
custom_flops;['kahypar'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;197.7964134216309
custom_flops;['kahypar'];Holographic;95;0;43110224;2449344.0;2450320.0;262144;0.67061;306.0213449001312
flops;['kahypar'];Holographic;25;0;10544;2944.0;3120.0;256;0.82656;48.639978885650635
flops;['kahypar'];Holographic;95;0;159122896;6773568.0;6774544.0;262144;0.64134;370.7407600879669
custom_flops;['greedy'];Hamming Tanner;7;0;1389532;784.0;1004.0;256;0.11165;23.31023144721985
custom_flops;['greedy'];Hamming Tanner;15;0;22799562307947120;1834240.0;1836912.0;1048576;0.04646;57.315627098083496
flops;['greedy'];Hamming Tanner;7;0;1389532;1024.0;1244.0;256;0.14876;0.2780337333679199
flops;['greedy'];Hamming Tanner;15;0;295619156592;5978704.0;5981376.0;1048576;0.04927;1.143747329711914
custom_flops;['greedy'];BB MSP;18;0;1209221093621065192701266;951089316.0;951095094.0;268435456;0.11313;305.55313420295715
custom_flops;['greedy'];BB MSP;30;0;83076833995060097514307729657187102;10521222444764.0;10521222454394.0;8796093022208;0.11278;309.31114888191223
flops;['greedy'];BB MSP;18;0;19770514601194;1819578363713.0;1819578369491.0;274877906944;0.02153;28.937713384628296
flops;['greedy'];BB MSP;30;0;7982273740605576830;4833994705790890.0;4833994705800520.0;1125899906842624;0.03485;93.70812964439392
custom_flops;['greedy'];Hamming Tanner;7;0;1622812;760.0;980.0;256;0.12337;7.690294981002808
custom_flops;['greedy'];Hamming Tanner;15;0;72409725546351216;1759744.0;1762416.0;1048576;0.04662;17.18773078918457
flops;['greedy'];Hamming Tanner;7;0;1389532;1026.0;1246.0;256;0.10775;0.1203641891479492
flops;['greedy'];Hamming Tanner;15;0;295619156592;6023504.0;6026176.0;1048576;0.04925;0.4887638092041015
custom_flops;['greedy'];BB Tanner;18;0;81461976457472742000896;458163200.0;458165504.0;268435456;0.02905;76.83450555801392
custom_flops;['greedy'];BB Tanner;30;0;21415506481778432;4075669768256.0;4075669772096.0;274877906944;0.01751;176.68990421295166
flops;['greedy'];BB Tanner;18;0;22310887622912;5592827968.0;5592830272.0;1073741824;0.02951;2.7260241508483887
flops;['greedy'];BB Tanner;30;0;19515550388981504;6295708419136.0;6295708422976.0;549755813888;0.02571;7.938794374465942
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;32.59426474571228
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;303.5753469467163
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;308.4587481021881
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;37.238521099090576
flops;['kahypar'];Rotated Surface;25;0;406784;1408.0;1664.0;128;0.07617;302.30773973464966
flops;['kahypar'];Rotated Surface;49;0;8646720;7424.0;8000.0;256;0.03973;319.3223166465759
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;6.299781322479248
custom_flops;['greedy'];Rotated Surface;25;0;211712;920.0;1176.0;32;0.10091;41.53322243690491
custom_flops;['greedy'];Rotated Surface;49;0;17160768;8552.0;9128.0;256;0.04673;64.67135334014893
flops;['greedy'];Rotated Surface;9;0;6656;196.0;260.0;32;0.28125;0.1956660747528076
flops;['greedy'];Rotated Surface;25;0;186624;1208.0;1464.0;64;0.10352;0.7412974834442139
flops;['greedy'];Rotated Surface;49;0;2511936;5056.0;5632.0;128;0.04789;1.293260097503662
custom_flops;['greedy'];BB Tanner;18;0;1208930593713192014448896;560843776.0;560846080.0;268435456;0.02905;191.7928371429443
custom_flops;['greedy'];BB Tanner;30;0;1299341884578039612546668620418816;1521892275200.0;1521892279040.0;137438953472;0.01743;297.84984254837036
flops;['greedy'];BB Tanner;18;0;22310887622912;5592859712.0;5592862016.0;1073741824;0.04335;4.504329204559326
flops;['greedy'];BB Tanner;30;0;19515550388981504;6419493749824.0;6419493753664.0;549755813888;0.02571;16.63431215286255
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;6.461393117904663
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;66.08106875419617
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;300.95322704315186
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;5.552893161773682
flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;42.25078535079956
flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;307.09626865386963
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;66.75206351280212
custom_flops;['kahypar'];Holographic;95;0;593193680;2562240.0;2563216.0;262144;0.70588;309.2229552268982
flops;['kahypar'];Holographic;25;0;10480;2896.0;3072.0;256;0.82656;56.25533151626587
flops;['kahypar'];Holographic;95;0;47060624;12981264.0;12982240.0;1048576;0.64519;367.0670986175537
custom_flops;['kahypar'];BB MSP;18;0;9518538535644632412626;12877384684.0;12877390462.0;4294967296;0.08548;9004.390505552292
flops;['kahypar'];BB MSP;18;0;10932517680531794;189269892876.0;189269898654.0;17179869184;0.09369;993.3776156902312
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;9.147507905960085
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;99.41243720054626
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;300.71533370018005
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;5.764796018600464
flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;76.56846904754639
flops;['kahypar'];Concatenated Repetition;81;0;2364;668.0;1296.0;64;0.58333;300.4385962486267
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;133.44528555870056
custom_flops;['kahypar'];Hamming Tanner;15;0;72343772011776624;1775872.0;1778544.0;1048576;0.04644;311.9975583553314
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;115.64734196662904
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;302.9586606025696
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;54.01981163024902
custom_flops;['kahypar'];Holographic;95;0;580849040;2558160.0;2559136.0;262144;0.69338;304.56306982040405
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;32.69596982002258
flops;['kahypar'];Holographic;95;0;17848912;6630528.0;6631504.0;65536;0.69517;309.7025828361511
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;8.821708917617798
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;58.63819241523743
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;303.8186981678009
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;3.163856029510498
flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;75.1602418422699
flops;['kahypar'];Concatenated Repetition;81;0;3132;502.0;1130.0;16;0.54367;264.53693294525146
custom_flops;['kahypar'];BB Tanner;18;0;4723665208440189356288;286998592.0;287000896.0;33554432;0.0299;309.6367049217224
custom_flops;['kahypar'];BB Tanner;30;0;20769187453634421178154368689770240;7598192780352.0;7598192784192.0;2199023255552;0.01788;367.08902382850647
flops;['kahypar'];BB Tanner;18;0;9445381800784729999616;93470720.0;93473024.0;16777216;0.02903;438.2791395187378
flops;['kahypar'];BB Tanner;30;0;681324770069655612296960;1.2286685304800322e+16;1.2286685304804162e+16;4503599627370496;0.01723;990.9347562789916
custom_flops;['greedy'];BB MSP;18;0;23721819538130;9912752.0;9918530.0;1048576;0.03775;310.54176473617554
custom_flops;['greedy'];BB MSP;30;0;1329228174048361810312391256975097630;21445888648804.0;21445888658434.0;17592186044416;0.11182;316.78471326828003
flops;['greedy'];BB MSP;18;0;17690256965330;33054440.0;33060218.0;8388608;0.03523;34.669554233551025
flops;['greedy'];BB MSP;30;0;4762244618754213973982;241413530914220.0;241413530923850.0;8796093022208;0.06592;88.78274416923523
custom_flops;['greedy'];BB MSP;18;0;125489895698802;47697538.0;47703316.0;16777216;0.02554;285.625972032547
custom_flops;['greedy'];BB MSP;30;0;95100140878442154846;3966072001556.0;3966072011186.0;274877906944;0.04161;303.04962158203125
flops;['greedy'];BB MSP;18;0;7823409123594;1063196456980.0;1063196462758.0;137438953472;0.02485;10.653385877609251
flops;['greedy'];BB MSP;30;0;1410108137369379318;5.6909643816462054e+17;5.6909643816463014e+17;36028797018963968;0.03577;26.575165271759033
custom_flops;['greedy'];Hamming MSP;7;0;2421359;1326.0;1981.0;128;0.1541;39.56666421890259
custom_flops;['greedy'];Hamming MSP;15;0;3479747300303;410916.0;419795.0;65536;0.04132;201.763267993927
flops;['greedy'];Hamming MSP;7;0;313455;1426.0;2081.0;128;0.14961;0.9022352695465088
flops;['greedy'];Hamming MSP;15;0;149906126631;6388597474.0;6388606353.0;1073741824;0.0295;6.638250350952148
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1238.0;1893.0;64;0.15326;32.23047494888306
custom_flops;['greedy'];Hamming MSP;15;0;698734047431;718812.0;727691.0;65536;0.02957;122.17025709152222
flops;['greedy'];Hamming MSP;7;0;331311;1630.0;2285.0;128;0.16204;0.8098049163818359
flops;['greedy'];Hamming MSP;15;0;177546546407;1452304355.0;1452313234.0;268435456;0.03298;4.938279628753662
custom_flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;407.2968485355377
custom_flops;['kahypar'];BB Tanner;30;0;1238015598741832692870156032;13626351571008.0;13626351574848.0;2199023255552;0.01762;333.6131823062897
flops;['kahypar'];BB Tanner;18;0;321126757505169631480064;227557376.0;227559680.0;67108864;0.02903;348.6105077266693
flops;['kahypar'];BB Tanner;30;0;20769187434139310905231488012521216;7387965912064.0;7387965915904.0;274877906944;0.01717;301.90638279914856
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;9.99567723274231
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;113.12160086631776
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;315.8697557449341
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.3200249671936035
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;67.87040328979492
flops;['kahypar'];Concatenated Repetition;81;0;2188;514.0;1142.0;16;0.57237;314.4311270713806
custom_flops;['greedy'];BB MSP;18;0;1213652817504382512124754;644801756.0;644807534.0;268435456;0.11226;307.1695981025696
custom_flops;['greedy'];BB MSP;30;0;1663791790590118658874637763294;4782017714428.0;4782017724058.0;1099511627776;0.11246;315.6178870201111
flops;['greedy'];BB MSP;18;0;8910830109394;23676895090828.0;23676895096606.0;2199023255552;0.03352;33.286770820617676
flops;['greedy'];BB MSP;30;0;551286076645815766;8.301445792472005e+18;8.301445792472014e+18;1152921504606846976;0.0317;98.9938576221466
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;40.522098541259766
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;300.27620553970337
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;335.5501971244812
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;35.43656849861145
flops;['kahypar'];Rotated Surface;25;0;406784;1408.0;1664.0;128;0.07617;344.2764403820038
flops;['kahypar'];Rotated Surface;49;0;8291904;5008.0;5584.0;128;0.03768;319.84302043914795
custom_flops;['kahypar'];Hamming MSP;7;0;1454319;1386.0;2041.0;128;0.1194;301.84921288490295
custom_flops;['kahypar'];Hamming MSP;15;0;6757158647374703;38724998.0;38733877.0;33554432;0.11161;646.9054489135742
flops;['kahypar'];Hamming MSP;7;0;2329615;1408.0;2063.0;128;0.13932;301.4536204338074
flops;['kahypar'];Hamming MSP;15;0;4508840934550655;10602892.0;10611771.0;2097152;0.11911;1722.3820235729218
custom_flops;['greedy'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;14.898488521575928
custom_flops;['greedy'];Holographic;95;0;1505296;2074512.0;2075488.0;65536;0.35469;174.52383661270142
flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;0.4636592864990234
flops;['greedy'];Holographic;95;0;18137168;2814144.0;2815120.0;262144;0.84688;3.5499532222747803
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.945960760116575
custom_flops;['greedy'];Hamming Tanner;15;0;72343540212320880;1784960.0;1787632.0;1048576;0.04649;35.53683662414551
flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;0.2612252235412597
flops;['greedy'];Hamming Tanner;15;0;295421958768;6003744.0;6006416.0;1048576;0.04909;1.1059238910675049
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.9421038627624512
custom_flops;['kahypar'];Concatenated Repetition;27;0;1692;142.0;338.0;16;0.45443;13.954419374465942
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;73.64978861808777
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9758548736572266
flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;10.827717065811155
flops;['kahypar'];Concatenated Repetition;81;0;3132;502.0;1130.0;16;0.54367;93.72729849815369
custom_flops;['greedy'];Hamming MSP;7;0;1647215;1370.0;2025.0;128;0.14964;34.340725898742676
custom_flops;['greedy'];Hamming MSP;15;0;904960152071;775960.0;784839.0;131072;0.03682;119.40516066551208
flops;['greedy'];Hamming MSP;7;0;313647;1470.0;2125.0;128;0.16549;0.8791153430938721
flops;['greedy'];Hamming MSP;15;0;74364222247;2111807812.0;2111816691.0;268435456;0.04019;6.203209400177002
custom_flops;['kahypar'];Hamming MSP;7;0;296207;1198.0;1853.0;128;0.12284;305.0557255744934
custom_flops;['kahypar'];Hamming MSP;15;0;1161948642800591183;13369634.0;13378513.0;8388608;0.10867;1363.5751464366913
flops;['kahypar'];Hamming MSP;7;0;1482383;1576.0;2231.0;128;0.12745;313.6402087211609
flops;['kahypar'];Hamming MSP;15;0;18085523222437199;8887646.0;8896525.0;8388608;0.0691;2492.775362968445
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.774434566497803
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;50.514583349227905
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;191.14574646949768
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.4995670318603516
flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;33.79113531112671
flops;['kahypar'];Concatenated Repetition;81;0;3300;510.0;1138.0;16;0.55469;197.4470686912537
custom_flops;['kahypar'];BB MSP;18;0;20767516445480630002;37506504.0;37512282.0;16777216;0.09282;7219.789763450623
flops;['kahypar'];BB MSP;18;0;591604248309797604242;18525540716.0;18525546494.0;1073741824;0.091;2825.5696833133698
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;27.242566108703613
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;301.9051263332367
custom_flops;['kahypar'];Rotated Surface;49;0;12859968;7280.0;7856.0;512;0.03887;329.5957200527191
flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;26.34017872810364
flops;['kahypar'];Rotated Surface;25;0;203008;1776.0;2032.0;128;0.08073;287.51877093315125
flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;303.39765071868896
custom_flops;['kahypar'];Hamming MSP;7;0;10271791;1426.0;2081.0;128;0.12597;308.6238913536072
custom_flops;['kahypar'];Hamming MSP;15;0;2305716706811695;6626732.0;6635611.0;4194304;0.10676;2530.802103996277
flops;['kahypar'];Hamming MSP;7;0;2331887;1934.0;2589.0;512;0.11283;301.99276876449585
flops;['kahypar'];Hamming MSP;15;0;2457136959752668210503;2.3915407906983383e+18;2.391540790698347e+18;1152921504606846976;0.09938;4115.86648440361
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;81.38920998573303
custom_flops;['kahypar'];Holographic;95;0;36663504;2691648.0;2692624.0;262144;0.64224;305.2325611114502
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;84.99015736579895
flops;['kahypar'];Holographic;95;0;1697040;4638096.0;4639072.0;1048576;0.61123;347.1929078102112
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;10.0440571308136
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;109.1337058544159
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;303.97833943367004
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;5.809945106506348
flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;81.36055111885071
flops;['kahypar'];Concatenated Repetition;81;0;3300;510.0;1138.0;16;0.55469;216.34579753875732
custom_flops;['kahypar'];BB MSP;18;0;10880342764089215727645522;8624008284.0;8624014062.0;8589934592;0.07975;10124.865310907364
flops;['kahypar'];BB MSP;18;0;1327545993892422749755614746;1.6207527832677945e+23;1.6207527832677945e+23;75557863725914323419136;0.07043;5590.186746120453
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.9515414237976072
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;15.226581573486328
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;77.75648760795593
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.3827385902404785
flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;24.25835418701172
flops;['kahypar'];Concatenated Repetition;81;0;3132;502.0;1130.0;16;0.54367;85.40618014335632
custom_flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;401.94232654571533
custom_flops;['kahypar'];BB Tanner;30;0;80771374877833206251654912;42058880295936.0;42058880299776.0;17592186044416;0.01767;459.4638249874115
flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;377.95044803619385
flops;['kahypar'];BB Tanner;30;0;1257285514789463729601515264;1005539761218.0;1005539765058.0;137438953472;0.01733;712.7378301620483
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;3.408222198486328
custom_flops;['greedy'];Rotated Surface;25;0;127744;1092.0;1348.0;64;0.0944;10.409202098846436
custom_flops;['greedy'];Rotated Surface;49;0;11138112;7368.0;7944.0;256;0.04594;28.508167266845703
flops;['greedy'];Rotated Surface;9;0;6656;76.0;140.0;8;0.20312;0.1478042602539062
flops;['greedy'];Rotated Surface;25;0;211712;2088.0;2344.0;128;0.11393;0.2895867824554443
flops;['greedy'];Rotated Surface;49;0;6456384;14536.0;15112.0;256;0.06519;0.6542785167694092
custom_flops;['kahypar'];Hamming MSP;7;0;2329487;1400.0;2055.0;128;0.14036;311.3480317592621
custom_flops;['kahypar'];Hamming MSP;15;0;9227946043027083255;38515953.0;38524832.0;16777216;0.11114;3907.984352111816
flops;['kahypar'];Hamming MSP;7;0;2329487;1400.0;2055.0;128;0.14036;306.5735762119293
flops;['kahypar'];Hamming MSP;15;0;251797831488463;77876522.0;77885401.0;67108864;0.09928;709.7223212718964
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.217153787612915
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.593297958374023
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;27.729480504989624
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0613019466400146
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.1712980270385742
flops;['greedy'];Concatenated Repetition;81;0;2028;484.0;1112.0;16;0.58333;0.4939944744110107
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;5.532005071640015
custom_flops;['greedy'];Rotated Surface;25;0;195328;792.0;1048.0;64;0.08105;20.475532054901123
custom_flops;['greedy'];Rotated Surface;49;0;18076736;5752.0;6328.0;256;0.05422;55.22221231460571
flops;['greedy'];Rotated Surface;9;0;6720;152.0;216.0;16;0.25781;0.1637928485870361
flops;['greedy'];Rotated Surface;25;0;203520;872.0;1128.0;32;0.08984;0.4706790447235107
flops;['greedy'];Rotated Surface;49;0;8363072;8032.0;8608.0;256;0.03923;1.1370925903320312
custom_flops;['kahypar'];Holographic;25;0;13616;2560.0;2736.0;256;0.82656;91.27834057807922
custom_flops;['kahypar'];Holographic;95;0;580725328;2759616.0;2760592.0;262144;0.74314;302.2237639427185
flops;['kahypar'];Holographic;25;0;13040;2512.0;2688.0;256;0.925;182.10825490951535
flops;['kahypar'];Holographic;95;0;6191824;3004992.0;3005968.0;262144;0.63574;302.33099699020386
custom_flops;['greedy'];BB MSP;18;0;151134176170922687462738;863660172.0;863665950.0;268435456;0.11454;306.6999456882477
custom_flops;['greedy'];BB MSP;30;0;1329238137013915399766839608246482654;317219668499788.0;317219668509418.0;35184372088832;0.11411;323.95544242858887
flops;['greedy'];BB MSP;18;0;2796440830666;3447150086089.0;3447150091867.0;549755813888;0.0269;32.69783639907837
flops;['greedy'];BB MSP;30;0;303001924544752823627998;802151824427272.0;802151824436902.0;562949953421312;0.0696;80.64177703857422
custom_flops;['greedy'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;10.199358940124512
custom_flops;['greedy'];Holographic;95;0;21967568;1737600.0;1738576.0;65536;0.34688;163.71898221969604
flops;['greedy'];Holographic;25;0;13040;2512.0;2688.0;256;0.925;0.2375736236572265
flops;['greedy'];Holographic;95;0;1529808;6158976.0;6159952.0;262144;0.38594;1.759800910949707
custom_flops;['greedy'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;19.8876051902771
custom_flops;['greedy'];Holographic;95;0;1469136;2025408.0;2026384.0;65536;0.44141;158.79726648330688
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.4023406505584717
flops;['greedy'];Holographic;95;0;1508432;6150912.0;6151888.0;262144;0.63672;2.777444362640381
