cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
custom_flops;['kahypar'];BB Tanner;30;0;6189719107100940209975463680;339361931341504.0;339361931345344.0;281474976710656;0.01754;420.8568787574768
flops;['kahypar'];BB Tanner;18;0;23612143198083072133376;1393145920.0;1393148224.0;1073741824;0.02897;657.4988811016083
flops;['kahypar'];BB Tanner;30;0;19543518392525822528065280;149684009283584.0;149684009287424.0;35184372088832;0.0174;425.43207240104675
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;318.8004364967346
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;1180882728044408275872;175865780.0;175872020.0;67108864;0.03436;875.3882186412811
flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;378.2130572795868
flops;['kahypar'];Rotated Surface Tanner;25;0;148749395941548616352;177826212.0;177832452.0;67108864;0.03458;381.6506793498993
custom_flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;720.2603104114532
custom_flops;['kahypar'];BB Tanner;30;0;5192316665580475177182376215711488;2609657346048.0;2609657349888.0;1099511627776;0.01732;978.6467788219452
flops;['kahypar'];BB Tanner;18;0;37780175143534245972224;196698112.0;196700416.0;67108864;0.02903;368.75083804130554
flops;['kahypar'];BB Tanner;30;0;80775593467645343936254316288;1316022037568.0;1316022041408.0;549755813888;0.02614;322.2675757408142
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1326.0;1981.0;128;0.15273;73.4597282409668
custom_flops;['greedy'];Hamming MSP;15;0;251485678223;500070.0;508949.0;65536;0.04615;160.5294530391693
flops;['greedy'];Hamming MSP;7;0;319631;2496.0;3151.0;256;0.15417;0.9558455944061279
flops;['greedy'];Hamming MSP;15;0;208040725287;1557500604.0;1557509483.0;268435456;0.03096;6.0477294921875
custom_flops;['kahypar'];BB MSP;18;0;73826154132367545746;108696700.0;108702478.0;33554432;0.08609;7313.88990187645
custom_flops;['kahypar'];BB MSP;30;0;7507455351463398903550371934;37471750159376.0;37471750169006.0;35184372088832;0.07761;56403.75798201561
flops;['kahypar'];BB MSP;18;0;4734474454686976517714;551371155584.0;551371161362.0;8589934592;0.08066;6521.58824467659
flops;['kahypar'];BB MSP;30;0;1298103926403727780148381548675006;844444839737266.0;844444839746896.0;140737488355328;0.08301;8235.133729934692
custom_flops;['kahypar'];Rotated Surface MSP;9;0;1373649;1512.0;2393.0;128;0.13543;418.77917432785034
custom_flops;['kahypar'];Rotated Surface MSP;25;0;189889442255737;76729562.0;76741203.0;2097152;0.09168;5332.82440495491
flops;['kahypar'];Rotated Surface MSP;9;0;620817;1436.0;2317.0;128;0.13292;301.7363474369049
flops;['kahypar'];Rotated Surface MSP;25;0;59169904270751756806484121;2.5455750358710726e+25;2.5455750358710726e+25;9671406556917033397649408;0.07895;20415.965707063675
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.463225841522217
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;15.287397384643555
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;51.89941477775574
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.07007575035095215
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.19846105575561523
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.5557248592376709
custom_flops;['greedy'];BB Tanner;18;0;18894240327650441955584;240899072.0;240901376.0;67108864;0.02905;82.70239019393921
custom_flops;['greedy'];BB Tanner;30;0;324835486865240595090754826931968;1277141971968.0;1277141975808.0;137438953472;0.01743;193.75363445281982
flops;['greedy'];BB Tanner;18;0;22310887622912;5551720512.0;5551722816.0;1073741824;0.0295;2.922187089920044
flops;['greedy'];BB Tanner;30;0;19515550388981504;4333032261696.0;4333032265536.0;274877906944;0.01751;8.582288980484009
custom_flops;['kahypar'];Hamming MSP;7;0;1664591;1374.0;2029.0;128;0.116;301.80067348480225
custom_flops;['kahypar'];Hamming MSP;15;0;27041468487753551;17448342.0;17457221.0;16777216;0.08927;701.8150198459625
flops;['kahypar'];Hamming MSP;7;0;2330255;1472.0;2127.0;128;0.14271;312.02789759635925
flops;['kahypar'];Hamming MSP;15;0;4504396682075727;293570.0;302449.0;131072;0.10713;568.9347994327545
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.3363895416259766
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;7.058398008346558
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;45.038925647735596
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.07344269752502441
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.35990071296691895
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;1.1581103801727295
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.109788656234741
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;30.726813316345215
flops;['greedy'];Hamming Tanner;7;0;1623004;788.0;1008.0;256;0.1084;0.2505524158477783
flops;['greedy'];Hamming Tanner;15;0;295619156592;6023504.0;6026176.0;1048576;0.04925;1.005171298980713
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;11.66690969467163
custom_flops;['greedy'];Rotated Surface;25;0;443648;960.0;1216.0;64;0.07129;47.79625058174133
custom_flops;['greedy'];Rotated Surface;49;0;4070976;6808.0;7384.0;256;0.06392;68.97798800468445
flops;['greedy'];Rotated Surface;9;0;6656;164.0;228.0;32;0.23438;0.1779935359954834
flops;['greedy'];Rotated Surface;25;0;106752;2112.0;2368.0;128;0.11849;0.6707980632781982
flops;['greedy'];Rotated Surface;49;0;5944384;12184.0;12760.0;256;0.04744;2.3957316875457764
custom_flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;9.524053812026978
custom_flops;['greedy'];Holographic;95;0;1604112;2557584.0;2558560.0;65536;0.32188;99.65590739250183
flops;['greedy'];Holographic;25;0;36592;6160.0;6336.0;1024;1.0;0.39693760871887207
flops;['greedy'];Holographic;95;0;3874384;1851072.0;1852048.0;65536;0.83438;3.3248631954193115
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.9437179565429688
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;15.675632238388062
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;105.4110541343689
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.2080504894256592
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;36.14978504180908
flops;['kahypar'];Concatenated Repetition;81;0;3300;510.0;1138.0;16;0.55469;111.64493680000305
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;14.012224912643433
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;44.17247247695923
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;0.4701976776123047
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;1.3069071769714355
custom_flops;['kahypar'];BB MSP;18;0;2656908761478940115570;9846851036.0;9846856814.0;8589934592;0.08249;2669.721341609955
custom_flops;['kahypar'];BB MSP;30;0;81134609612615067376138835193214;428220366378.0;428220376008.0;137438953472;0.08222;21186.51252412796
flops;['kahypar'];BB MSP;18;0;591473646822697527314;138518484116.0;138518489894.0;536870912;0.07318;9437.506204843521
flops;['kahypar'];BB MSP;30;0;41538493711277994161833223558425870;1.153132614307059e+18;1.1531326143070687e+18;1125899906842624;0.08232;2135.57027220726
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;6.036674737930298
custom_flops;['greedy'];Rotated Surface;25;0;113920;912.0;1168.0;32;0.10482;24.96272373199463
custom_flops;['greedy'];Rotated Surface;49;0;20157504;5928.0;6504.0;128;0.05298;122.67207455635071
flops;['greedy'];Rotated Surface;9;0;6656;212.0;276.0;32;0.27344;0.16482281684875488
flops;['greedy'];Rotated Surface;25;0;219904;808.0;1064.0;32;0.09505;0.48145580291748047
flops;['greedy'];Rotated Surface;49;0;7644224;4928.0;5504.0;128;0.05322;1.1848154067993164
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;3.15583872795105
custom_flops;['greedy'];Rotated Surface;25;0;219904;840.0;1096.0;32;0.0957;20.6961190700531
custom_flops;['greedy'];Rotated Surface;49;0;1329728;7952.0;8528.0;256;0.04171;38.27861547470093
flops;['greedy'];Rotated Surface;9;0;6720;104.0;168.0;16;0.19531;0.07260656356811523
flops;['greedy'];Rotated Surface;25;0;112000;1696.0;1952.0;128;0.07878;0.24417901039123535
flops;['greedy'];Rotated Surface;49;0;5010496;15040.0;15616.0;512;0.06356;0.5840203762054443
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.571527242660522
custom_flops;['greedy'];Hamming Tanner;15;0;72343540212320880;1784960.0;1787632.0;1048576;0.04649;32.48231101036072
flops;['greedy'];Hamming Tanner;7;0;1389532;898.0;1118.0;256;0.10775;0.2321183681488037
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;0.9890604019165039
custom_flops;['greedy'];BB Tanner;18;0;377795083800496662907136;435801088.0;435803392.0;268435456;0.02905;122.59760332107544
custom_flops;['greedy'];BB Tanner;30;0;21204400249245440;6117708626048.0;6117708629888.0;549755813888;0.01723;303.3599557876587
flops;['greedy'];BB Tanner;18;0;22310887622912;5580866624.0;5580868928.0;1073741824;0.04335;3.131157875061035
flops;['greedy'];BB Tanner;30;0;19515756547411712;5952468403264.0;5952468407104.0;549755813888;0.02584;8.919648885726929
custom_flops;['kahypar'];Hamming MSP;7;0;3304239;1358.0;2013.0;128;0.10269;306.301687002182
custom_flops;['kahypar'];Hamming MSP;15;0;604462919362963783565679;3189136904936.0;3189136913815.0;1099511627776;0.10925;671.2744891643524
flops;['kahypar'];Hamming MSP;7;0;332079;2610.0;3265.0;512;0.12435;358.2988324165344
flops;['kahypar'];Hamming MSP;15;0;3964473915535;418050.0;426929.0;131072;0.11965;606.6239161491394
custom_flops;['kahypar'];Hamming MSP;7;0;1452463;1322.0;1977.0;128;0.12949;314.7765769958496
custom_flops;['kahypar'];Hamming MSP;15;0;5630747900227087;8632378.0;8641257.0;2097152;0.10279;641.5450186729431
flops;['kahypar'];Hamming MSP;7;0;1453935;2038.0;2693.0;256;0.13685;301.8507237434387
flops;['kahypar'];Hamming MSP;15;0;141382945955407;209790.0;218669.0;131072;0.11006;535.6607677936554
custom_flops;['greedy'];Rotated Surface Tanner;9;0;398000;460.0;700.0;64;0.14209;18.343870878219604
custom_flops;['greedy'];Rotated Surface Tanner;25;0;4618749848695925664;4787092.0;4793332.0;1048576;0.0357;162.98675417900085
flops;['greedy'];Rotated Surface Tanner;9;0;398000;572.0;812.0;64;0.15479;0.593679666519165
flops;['greedy'];Rotated Surface Tanner;25;0;837270974688;22486864.0;22493104.0;2097152;0.03726;5.777778387069702
custom_flops;['kahypar'];Hamming MSP;7;0;2420719;1406.0;2061.0;128;0.11631;395.612423658371
custom_flops;['kahypar'];Hamming MSP;15;0;2825263873242095;1690192.0;1699071.0;1048576;0.08162;2229.4036090373993
flops;['kahypar'];Hamming MSP;7;0;2317199;1472.0;2127.0;128;0.14056;301.52467799186707
flops;['kahypar'];Hamming MSP;15;0;1154054156480242127;19146450.0;19155329.0;8388608;0.10804;624.2047436237335
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.900946855545044
custom_flops;['greedy'];Hamming Tanner;15;0;72343540212320880;1776704.0;1779376.0;1048576;0.04647;34.565354108810425
flops;['greedy'];Hamming Tanner;7;0;1389532;960.0;1180.0;256;0.12793;0.2762143611907959
flops;['greedy'];Hamming Tanner;15;0;295619156592;6023504.0;6026176.0;1048576;0.04925;1.0628159046173096
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;5.33166241645813
custom_flops;['greedy'];Rotated Surface;25;0;169216;1088.0;1344.0;64;0.07487;11.914647340774536
custom_flops;['greedy'];Rotated Surface;49;0;4162624;5056.0;5632.0;128;0.04928;27.30661153793335
flops;['greedy'];Rotated Surface;9;0;6656;92.0;156.0;16;0.22656;0.07814407348632812
flops;['greedy'];Rotated Surface;25;0;129792;1472.0;1728.0;64;0.10677;0.25324153900146484
flops;['greedy'];Rotated Surface;49;0;1290816;13068.0;13644.0;512;0.05074;0.6620399951934814
custom_flops;['kahypar'];Holographic;25;0;10480;2896.0;3072.0;256;0.82656;283.238876581192
custom_flops;['kahypar'];Holographic;95;0;145619600;1526928.0;1527904.0;65536;0.62979;301.66717290878296
flops;['kahypar'];Holographic;25;0;13040;2512.0;2688.0;256;0.925;194.69332361221313
flops;['kahypar'];Holographic;95;0;1615696;2788032.0;2789008.0;65536;0.62788;316.85026574134827
custom_flops;['greedy'];Rotated Surface MSP;9;0;405233;1186.0;2067.0;128;0.15899;89.61014890670776
custom_flops;['greedy'];Rotated Surface MSP;25;0;361418359588055865;4203934.0;4215575.0;1048576;0.11666;308.37482500076294
flops;['greedy'];Rotated Surface MSP;9;0;106865;1216.0;2097.0;128;0.15783;2.374598264694214
flops;['greedy'];Rotated Surface MSP;25;0;2888214965113;10893522.0;10905163.0;2097152;0.0861;22.31085777282715
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1242.0;1897.0;64;0.15117;16.62228512763977
custom_flops;['greedy'];Hamming MSP;15;0;331363838607;581234.0;590113.0;32768;0.03967;52.975146532058716
flops;['greedy'];Hamming MSP;7;0;723055;1246.0;1901.0;64;0.15534;0.371875524520874
flops;['greedy'];Hamming MSP;15;0;165970553487;6655522626.0;6655531505.0;1073741824;0.0441;3.0800704956054688
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.1279962062835693
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.376229763031006
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;46.945542335510254
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.1363985538482666
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.38548922538757324
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;1.1611871719360352
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.464937925338745
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.955101251602173
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;28.963932514190674
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.07033395767211914
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.19741249084472656
flops;['greedy'];Concatenated Repetition;81;0;2028;484.0;1112.0;16;0.58333;0.5803492069244385
custom_flops;['kahypar'];BB MSP;18;0;38859939338155666;2789496.0;2795274.0;524288;0.08639;1818.1793503761292
custom_flops;['kahypar'];BB MSP;30;0;89441470071423768844989622622;3.604708196930347e+16;3.60470819693131e+16;4503599627370496;0.08406;5060.021917819977
flops;['kahypar'];BB MSP;18;0;29565592868750716055210349642522;7.622545152874446e+28;7.622545152874446e+28;19807040628566084398385987584;0.05799;5267.965656518936
flops;['kahypar'];BB MSP;30;0;2588604709383276098995038;15279692472.0;15279702102.0;4294967296;0.0871;5105.494951963425
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;71.76177048683167
custom_flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;350.6337571144104
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;142.3098430633545
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;326.74967885017395
custom_flops;['kahypar'];Rotated Surface MSP;9;0;665969;1364.0;2245.0;128;0.14617;301.166889667511
custom_flops;['kahypar'];Rotated Surface MSP;25;0;189083502218994393;5923915145168312.0;5923915145179953.0;1125899906842624;0.07508;1384.4957926273346
flops;['kahypar'];Rotated Surface MSP;9;0;395537;1620.0;2501.0;128;0.14041;300.70422554016113
flops;['kahypar'];Rotated Surface MSP;25;0;590590816428358016801;4902384324.0;4902395965.0;4294967296;0.09211;2764.465085506439
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.460800886154175
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;10.800901889801025
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;40.78167104721069
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.13475584983825684
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.3483610153198242
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.937183141708374
custom_flops;['kahypar'];Holographic;25;0;13616;2560.0;2736.0;256;0.82656;85.2410249710083
custom_flops;['kahypar'];Holographic;95;0;580725328;2760192.0;2761168.0;262144;0.74314;301.54787707328796
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;93.15188431739807
flops;['kahypar'];Holographic;95;0;2059536;3853008.0;3853984.0;262144;0.61201;306.03842091560364
custom_flops;['kahypar'];Rotated Surface MSP;9;0;345201;1476.0;2357.0;128;0.13756;301.9843866825104
custom_flops;['kahypar'];Rotated Surface MSP;25;0;4613943661698852249;170307300.0;170318941.0;134217728;0.08615;4990.427353382111
flops;['kahypar'];Rotated Surface MSP;9;0;347121;1636.0;2517.0;128;0.13292;301.953405380249
flops;['kahypar'];Rotated Surface MSP;25;0;1267672520611496025;1.2502526431899682e+16;1.2502526431911324e+16;4503599627370496;0.05843;11675.117232084274
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;140.75846195220947
custom_flops;['kahypar'];Hamming Tanner;15;0;72343772011776624;1775872.0;1778544.0;1048576;0.04644;316.00246500968933
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;108.72136378288269
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;306.67940974235535
custom_flops;['greedy'];BB MSP;18;0;77446810630954172461216082;1650550892.0;1650556670.0;1073741824;0.1128;305.66853427886963
custom_flops;['greedy'];BB MSP;30;0;5071221522051765219133734964830;9628422256180.0;9628422265810.0;2199023255552;0.09238;310.8174340724945
flops;['greedy'];BB MSP;18;0;12581608752842;1771243596509.0;1771243602287.0;274877906944;0.02515;36.29357552528381
flops;['greedy'];BB MSP;30;0;819367907275758102;5.921704566743734e+18;5.921704566743743e+18;1152921504606846976;0.03413;123.34368252754211
custom_flops;['kahypar'];Hamming MSP;7;0;2782287;1530.0;2185.0;128;0.12275;309.86020016670227
custom_flops;['kahypar'];Hamming MSP;15;0;493959174358031;37797594.0;37806473.0;8388608;0.11389;1232.5767517089844
flops;['kahypar'];Hamming MSP;7;0;2329487;1640.0;2295.0;256;0.14219;319.75854682922363
flops;['kahypar'];Hamming MSP;15;0;4574421634413679;13484231232.0;13484240111.0;8589934592;0.11042;1445.5305261611938
custom_flops;['greedy'];BB MSP;18;0;307032221176528986320594;1722014324.0;1722020102.0;1073741824;0.10743;306.521595954895
custom_flops;['greedy'];BB MSP;30;0;342692860391572999798050646045766366;71625449707948.0;71625449717578.0;17592186044416;0.11276;330.24721693992615
flops;['greedy'];BB MSP;18;0;27168891310506;2459917298812.0;2459917304590.0;549755813888;0.02734;30.28790593147278
flops;['greedy'];BB MSP;30;0;617330837734779742;113170528458228.0;113170528467858.0;17592186044416;0.04197;74.86151218414307
custom_flops;['kahypar'];BB MSP;18;0;2460408109736648882;15137898.0;15143676.0;4194304;0.09292;3339.219167947769
custom_flops;['kahypar'];BB MSP;30;0;84179953367121283722456686462;8089754964.0;8089764594.0;2147483648;0.0881;12977.285045146942
flops;['kahypar'];BB MSP;18;0;333457048228348371177810;4.041784316061722e+19;4.041784316061723e+19;18446744073709551616;0.08145;12454.910708665848
flops;['kahypar'];BB MSP;30;0;91271036645783737258926135992126;175928874340186.0;175928874349816.0;35184372088832;0.08061;3178.0214507579803
custom_flops;['greedy'];Hamming MSP;7;0;723311;1222.0;1877.0;64;0.14206;63.47778654098511
custom_flops;['greedy'];Hamming MSP;15;0;450944083143;365844.0;374723.0;32768;0.02633;194.4840874671936
flops;['greedy'];Hamming MSP;7;0;956527;1446.0;2101.0;128;0.15508;0.9926087856292725
flops;['greedy'];Hamming MSP;15;0;91088489767;4882324868.0;4882333747.0;1073741824;0.02681;7.4244184494018555
custom_flops;['kahypar'];Rotated Surface MSP;9;0;1542769;1462.0;2343.0;128;0.14579;381.14879608154297
custom_flops;['kahypar'];Rotated Surface MSP;25;0;293877889045523521;20147942.0;20159583.0;8388608;0.0891;5558.705272912979
flops;['kahypar'];Rotated Surface MSP;9;0;503633;1520.0;2401.0;128;0.15183;306.9476828575134
flops;['kahypar'];Rotated Surface MSP;25;0;74922661550585;4665069662.0;4665081303.0;2147483648;0.09424;13846.503122806549
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;12.033259630203247
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;47.8843560218811
flops;['greedy'];Hamming Tanner;7;0;1389532;1026.0;1246.0;256;0.10775;0.47907304763793945
flops;['greedy'];Hamming Tanner;15;0;295375559280;6002000.0;6004672.0;1048576;0.0492;1.2763044834136963
custom_flops;['greedy'];BB Tanner;18;0;80280608810550563965184;596725760.0;596728064.0;268435456;0.02903;204.9420931339264
custom_flops;['greedy'];BB Tanner;30;0;329594127242594746723284542557952;1954933519360.0;1954933523200.0;549755813888;0.01743;303.0184850692749
flops;['greedy'];BB Tanner;18;0;22310887622912;5589518400.0;5589520704.0;1073741824;0.0295;2.901731491088867
flops;['greedy'];BB Tanner;30;0;19515550388981504;7539806853186.0;7539806857026.0;1099511627776;0.01698;8.43382716178894
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;18.9827401638031
custom_flops;['greedy'];Hamming Tanner;15;0;72343556255533680;1776704.0;1779376.0;1048576;0.04647;59.11453652381897
flops;['greedy'];Hamming Tanner;7;0;1389532;1028.0;1248.0;256;0.1084;0.49698305130004883
flops;['greedy'];Hamming Tanner;15;0;295421762160;6040144.0;6042816.0;1048576;0.04926;1.9673981666564941
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;9.908526182174683
custom_flops;['greedy'];Rotated Surface;25;0;219904;696.0;952.0;32;0.07617;39.547383308410645
custom_flops;['greedy'];Rotated Surface;49;0;18904128;5256.0;5832.0;128;0.05611;109.84724760055542
flops;['greedy'];Rotated Surface;9;0;6656;212.0;276.0;32;0.27344;0.28011155128479004
flops;['greedy'];Rotated Surface;25;0;175872;1416.0;1672.0;64;0.09701;0.8962397575378418
flops;['greedy'];Rotated Surface;49;0;7204416;8112.0;8688.0;256;0.05522;2.16213321685791
custom_flops;['kahypar'];Rotated Surface MSP;9;0;1142385;2342.0;3223.0;256;0.12265;744.3705410957336
custom_flops;['kahypar'];Rotated Surface MSP;25;0;7657056390233;10424246.0;10435887.0;4194304;0.0852;4892.900141716003
flops;['kahypar'];Rotated Surface MSP;9;0;140884529255913;1467963777.0;1467964658.0;536870912;0.12047;371.3568305969238
flops;['kahypar'];Rotated Surface MSP;25;0;10377994284353453601;2805841544404.0;2805841556045.0;1099511627776;0.0894;13734.887916564941
custom_flops;['kahypar'];BB MSP;18;0;77822577814356584447602;1.084572974721071e+19;1.0845729747210715e+19;2305843009213693952;0.08076;2220.9860184192657
custom_flops;['kahypar'];BB MSP;30;0;324835485670781271994148954438878;4503647496995348.0;4503647497004978.0;70368744177664;0.0847;11142.653168916702
flops;['kahypar'];BB MSP;18;0;127612585362400969014230404666;2.6558650126650646e+25;2.6558650126650646e+25;9671406556917033397649408;0.0719;3134.4678077697754
flops;['kahypar'];BB MSP;30;0;784771246599703561576735142;208777223691274.0;208777223700904.0;70368744177664;0.08153;12618.95498919487
custom_flops;['kahypar'];BB MSP;18;0;9336282467882316954;1061469152.0;1061474930.0;268435456;0.08907;14452.601486206055
custom_flops;['kahypar'];BB MSP;30;0;34253944624943037306969381209680129083216130702;1.499219363781446e+17;1.4992193637815424e+17;144115188075855872;0.07299;139365.7359290123
flops;['kahypar'];BB MSP;18;0;2665593929316091309466;43702797819.0;43702803597.0;17179869184;0.08268;3394.881591320038
flops;['kahypar'];BB MSP;30;0;6500396496124893975425354622;1.0002529589540214e+16;1.0002529589549844e+16;2251799813685248;0.07618;26767.812188863754
custom_flops;['greedy'];Rotated Surface Tanner;9;0;431280;484.0;724.0;64;0.13525;13.234476804733276
custom_flops;['greedy'];Rotated Surface Tanner;25;0;19143687630547872;4606852.0;4613092.0;1048576;0.0357;92.0842022895813
flops;['greedy'];Rotated Surface Tanner;9;0;398000;572.0;812.0;64;0.15479;0.34208083152770996
flops;['greedy'];Rotated Surface Tanner;25;0;934453784800;26981612.0;26987852.0;2097152;0.03211;3.088695764541626
custom_flops;['kahypar'];Rotated Surface MSP;9;0;343921;1340.0;2221.0;128;0.14643;301.7081594467163
custom_flops;['kahypar'];Rotated Surface MSP;25;0;144269555995606169;14838291760.0;14838303401.0;4294967296;0.07949;2385.627906560898
flops;['kahypar'];Rotated Surface MSP;9;0;618705;1620.0;2501.0;128;0.13709;302.541211605072
flops;['kahypar'];Rotated Surface MSP;25;0;18054979218510553;592434830.0;592446471.0;268435456;0.09082;5269.862888813019
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;4.808701753616333
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;49.71648931503296
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;266.5117094516754
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.5154497623443604
flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;46.23202419281006
flops;['kahypar'];Concatenated Repetition;81;0;3132;496.0;1124.0;16;0.54367;184.6823592185974
custom_flops;['kahypar'];Rotated Surface MSP;9;0;392177;1412.0;2293.0;128;0.14981;302.68056535720825
custom_flops;['kahypar'];Rotated Surface MSP;25;0;311032695872977782969;9.638787515311194e+17;9.63878751531131e+17;144115188075855872;0.06849;24772.01872420311
flops;['kahypar'];Rotated Surface MSP;9;0;347505;1654.0;2535.0;256;0.13967;434.6251907348633
flops;['kahypar'];Rotated Surface MSP;25;0;198415632565113;273453396.0;273465037.0;67108864;0.08692;2483.1821534633636
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;29.050109148025513
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;184.6512167453766
