cost_fn;representation;num_run_x;distance;num_qubits;contraction_time;contraction cost;contraction width;operations;avg intermediate tensor;max tensor size;wep;score_cotengra;brute_force;num_run_y;brute_force_operations;operations_w_bruteforce
custom;Rotated Surface;379;5;25;0.3783793449401855;2200;6.0;1994;28.04615384615385;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.961449694398196;16777216;0.0;336.0;2330.0
custom;Rectangular Surface;379;5;15;0.0980064868927002;516;4.0;374;11.324324324324325;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.546894459887637;16384;;;374.0
custom;Concatenated;380;5;25;0.0484235286712646;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;380;5;25;0.4005324840545654;2216;6.0;2106;29.646153846153847;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.040289721025715;16777216;0.0;336.0;2442.0
custom;Rectangular Surface;380;5;15;0.0952131748199462;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;381;5;25;0.0486524105072021;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;381;5;25;0.3465135097503662;2248;6.0;1720;24.815384615384616;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.74819284958946;16777216;0.0;336.0;2056.0
custom;Rectangular Surface;381;5;15;0.0952184200286865;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;382;5;25;0.0488431453704834;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;382;5;25;0.389383316040039;2164;6.0;1998;28.6;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.964340867792416;16777216;0.0;336.0;2334.0
custom;Rectangular Surface;382;5;15;0.0950384140014648;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;383;5;25;0.0486648082733154;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;383;5;25;0.4209871292114258;2788;6.0;2348;33.246153846153845;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.197216693110052;16777216;0.0;336.0;2684.0
custom;Rectangular Surface;383;5;15;0.0939710140228271;488;4.0;342;10.45945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.417852514885897;16384;;;342.0
custom;Concatenated;384;5;25;0.0501892566680908;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;384;5;25;0.3640484809875488;2280;6.0;1862;25.892307692307693;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.862637357558794;16777216;0.0;336.0;2198.0
custom;Rectangular Surface;384;5;15;0.0984299182891845;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;385;5;25;0.050649881362915;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;385;5;25;0.3571808338165283;2272;6.0;1792;25.369230769230768;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.807354922057604;16777216;0.0;336.0;2128.0
custom;Rectangular Surface;385;5;15;0.0984561443328857;488;4.0;382;11.432432432432432;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.57742882803575;16384;;;382.0
custom;Concatenated;386;5;25;0.0487802028656005;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;386;5;25;0.3153800964355469;2248;6.0;1504;22.107692307692307;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.554588851677638;16777216;0.0;336.0;1840.0
custom;Rectangular Surface;386;5;15;0.0918707847595214;488;4.0;320;9.864864864864863;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.321928094887362;16384;;;320.0
custom;Concatenated;387;5;25;0.0488710403442382;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;387;5;25;0.4315745830535888;2676;6.0;2276;29.923076923076923;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.152284842306582;16777216;0.0;336.0;2612.0
custom;Rectangular Surface;387;5;15;0.0944163799285888;516;4.0;350;10.783783783783784;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;388;5;25;0.0486979484558105;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;388;5;25;0.3375005722045898;2184;6.0;1694;24.6;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.726218159332198;16777216;0.0;336.0;2030.0
custom;Rectangular Surface;388;5;15;0.0941166877746582;520;4.0;342;10.567567567567568;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.417852514885897;16384;;;342.0
custom;Concatenated;389;5;25;0.048760175704956;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;389;5;25;0.3992660045623779;2568;6.0;2100;29.43076923076923;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.036173612553483;16777216;0.0;336.0;2436.0
custom;Rectangular Surface;389;5;15;0.0930898189544677;488;4.0;326;10.027027027027026;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.348728154231077;16384;;;326.0
custom;Concatenated;390;5;25;0.0489859580993652;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;390;5;25;0.3631012439727783;2568;6.0;1854;26.692307692307693;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.85642552862553;16777216;0.0;336.0;2190.0
custom;Rectangular Surface;390;5;15;0.0939447879791259;488;4.0;326;10.027027027027026;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.348728154231077;16384;;;326.0
custom;Concatenated;391;5;25;0.0506360530853271;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;391;5;25;0.3735685348510742;2272;6.0;1872;25.984615384615385;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.870364719583405;16777216;0.0;336.0;2208.0
custom;Rectangular Surface;391;5;15;0.0947797298431396;516;4.0;350;10.783783783783784;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;392;5;25;0.0487160682678222;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;392;5;25;0.410341739654541;2804;7.0;2110;29.523076923076925;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.043027283594547;16777216;0.0;336.0;2446.0
custom;Rectangular Surface;392;5;15;0.0906322002410888;488;4.0;318;9.91891891891892;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.312882955284355;16384;;;318.0
custom;Concatenated;393;5;25;0.0487506389617919;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;393;5;25;0.3899657726287842;2312;6.0;2020;28.32307692307692;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.980139577639155;16777216;0.0;336.0;2356.0
custom;Rectangular Surface;393;5;15;0.0930368900299072;528;4.0;334;10.35135135135135;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.383704292474052;16384;;;334.0
custom;Concatenated;394;5;25;0.0476617813110351;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;394;5;25;0.3672351837158203;2568;6.0;1882;27.307692307692307;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.878050912728536;16777216;0.0;336.0;2218.0
custom;Rectangular Surface;394;5;15;0.0957245826721191;516;4.0;350;10.783783783783784;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;395;5;25;0.0500791072845459;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;395;5;25;0.5143425464630127;2656;6.0;2814;36.90769230769231;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.458406613236532;16777216;0.0;336.0;3150.0
custom;Rectangular Surface;395;5;15;0.092381477355957;488;4.0;318;9.91891891891892;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.312882955284355;16384;;;318.0
custom;Concatenated;396;5;25;0.0495648384094238;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;396;5;25;0.4179112911224365;2528;6.0;2142;29.892307692307693;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.064742764750257;16777216;0.0;336.0;2478.0
custom;Rectangular Surface;396;5;15;0.0948424339294433;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;397;5;25;0.0490698814392089;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;397;5;25;0.3807346820831299;2200;6.0;1864;26.107692307692307;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.86418614465428;16777216;0.0;336.0;2200.0
custom;Rectangular Surface;397;5;15;0.0960159301757812;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;398;5;25;0.0493640899658203;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;398;5;25;0.380399227142334;2184;6.0;1894;25.338461538461537;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.887220615468385;16777216;0.0;336.0;2230.0
custom;Rectangular Surface;398;5;15;0.0960714817047119;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;399;5;25;0.0493416786193847;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;399;5;25;0.4554364681243896;2516;6.0;2286;30.692307692307693;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.158609688214478;16777216;0.0;336.0;2622.0
custom;Rectangular Surface;399;5;15;0.0951836109161377;516;4.0;350;10.783783783783784;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;400;5;25;0.0492370128631591;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;400;5;25;0.3529379367828369;2272;6.0;1918;26.815384615384616;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.905387005018133;16777216;0.0;336.0;2254.0
custom;Rectangular Surface;400;5;15;0.0959429740905761;496;4.0;350;10.45945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;401;5;25;0.0489530563354492;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;401;5;25;0.3698737621307373;2408;6.0;1856;26.476923076923075;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.857980995127573;16777216;0.0;336.0;2192.0
custom;Rectangular Surface;401;5;15;0.0950851440429687;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;402;5;25;0.0484991073608398;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;402;5;25;0.3691296577453613;2584;6.0;1910;27.369230769230768;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.899356922923111;16777216;0.0;336.0;2246.0
custom;Rectangular Surface;402;5;15;0.0952551364898681;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;403;5;25;0.0486297607421875;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;403;5;25;0.4033873081207275;2616;6.0;2072;29.369230769230768;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.016808287686557;16777216;0.0;336.0;2408.0
custom;Rectangular Surface;403;5;15;0.1036572456359863;516;4.0;412;12.027027027027026;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.686500527183219;16384;;;412.0
custom;Concatenated;404;5;25;0.0489473342895507;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;404;5;25;0.3265905380249023;2248;6.0;1568;22.353846153846153;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.614709844115207;16777216;0.0;336.0;1904.0
custom;Rectangular Surface;404;5;15;0.0955402851104736;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;405;5;25;0.0489156246185302;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;405;5;25;0.4415552616119385;2608;6.0;2414;32.84615384615385;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.237209960755022;16777216;0.0;336.0;2750.0
custom;Rectangular Surface;405;5;15;0.0950901508331298;516;4.0;350;10.783783783783784;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;406;5;25;0.0486133098602294;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;406;5;25;0.3683741092681885;2272;6.0;2022;28.107692307692307;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.981567281903017;16777216;0.0;336.0;2358.0
custom;Rectangular Surface;406;5;15;0.1213629245758056;488;4.0;548;14.83783783783784;64;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};9.098032082960527;16384;;;548.0
custom;Concatenated;407;5;25;0.0486953258514404;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;407;5;25;0.3780102729797363;2436;6.0;1918;26.876923076923077;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.905387005018133;16777216;0.0;336.0;2254.0
custom;Rectangular Surface;407;5;15;0.0903606414794921;520;4.0;318;9.91891891891892;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.312882955284355;16384;;;318.0
custom;Concatenated;408;5;25;0.0487391948699951;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;408;5;25;0.3732452392578125;2216;6.0;1924;26.846153846153847;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.909893083770042;16777216;0.0;336.0;2260.0
custom;Rectangular Surface;408;5;15;0.0894496440887451;488;4.0;312;9.756756756756756;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.285402218862249;16384;;;312.0
custom;Concatenated;409;5;25;0.0483169555664062;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;409;5;25;0.347985029220581;2216;6.0;1716;24.50769230769231;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.744833837499543;16777216;0.0;336.0;2052.0
custom;Rectangular Surface;409;5;15;0.0947356224060058;488;4.0;350;10.675675675675675;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.451211111832329;16384;;;350.0
custom;Concatenated;410;5;25;0.0489029884338378;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;410;5;25;0.4272646903991699;2560;7.0;2280;31.338461538461537;256;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.154818109052105;16777216;0.0;336.0;2616.0
custom;Rectangular Surface;410;5;15;0.0952746868133544;516;4.0;356;10.945945945945946;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.475733430966399;16384;;;356.0
custom;Concatenated;411;5;25;0.0488152503967285;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;411;5;25;0.3731911182403564;2280;6.0;1880;26.723076923076924;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};10.876516946565;16777216;0.0;336.0;2216.0
custom;Rectangular Surface;411;5;15;0.0943341255187988;488;4.0;312;9.756756756756756;32;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};8.285402218862249;16384;;;312.0
custom;Concatenated;412;5;25;0.0514204502105712;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;412;5;25;0.4037559032440185;2200;6.0;2064;28.93846153846154;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.011227255423254;16777216;0.0;336.0;2400.0
custom;Rectangular Surface;412;5;15;0.1172192096710205;488;4.0;516;14.62162162162162;64;{0:1, 2:6, 4:43, 6:324, 8:1479, 10:4598, 12:7341, 14:2592};9.011227255423254;16384;;;516.0
custom;Concatenated;413;5;25;0.0486543178558349;62;4.0;46;6.090909090909091;16;{0:1, 2:50, 4:1025, 6:11000, 8:65250, 10:210060, 12:403050, 14:1081400, 16:3456125, 18:4063250, 20:2250805, 22:3596800, 24:1638400};5.523561956057013;16777216;0.0;336.0;382.0
custom;Rotated Surface;413;5;25;0.4312014579772949;2328;6.0;2302;31.246153846153845;128;{0:1, 2:8, 4:72, 6:534, 8:3715, 10:25816, 12:158448, 14:782532, 16:2726047, 18:5115376, 20:5136632, 22:2437206, 24:390829};11.16867211813223;16777216;0.0;336.0;2638.0
