cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
flops;['greedy'];Rotated Surface MSP;9;0;1384073;1224.0;2105.0;64;0.15952;2.2502663135528564
flops;['greedy'];Rotated Surface MSP;25;0;71546720130521;6745104.0;6756745.0;524288;0.09067;28.720155715942383
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.3377721309661863
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;3.4571526050567627
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;16.287426948547363
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0370151996612548
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.1062591075897216
flops;['greedy'];Concatenated Repetition;81;0;2028;484.0;1112.0;16;0.58333;0.3378839492797851
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;10.519161701202393
custom_flops;['greedy'];Hamming Tanner;15;0;72343556255533680;1784960.0;1787632.0;1048576;0.04649;38.425376653671265
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;0.2748515605926513
flops;['greedy'];Hamming Tanner;15;0;295418821296;5986324.0;5988996.0;1048576;0.05833;1.173332929611206
custom_flops;['greedy'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;20.642086267471313
custom_flops;['greedy'];Holographic;95;0;1465680;2023680.0;2024656.0;65536;0.50391;143.0275776386261
flops;['greedy'];Holographic;25;0;36592;3280.0;3456.0;1024;1.0;0.3907880783081054
flops;['greedy'];Holographic;95;0;1510480;2609088.0;2610064.0;262144;0.875;2.013322591781616
custom_flops;['greedy'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;14.02740478515625
custom_flops;['greedy'];Holographic;95;0;102365264;1776000.0;1776976.0;65536;0.80703;88.88721752166748
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.3972277641296386
flops;['greedy'];Holographic;95;0;1559632;2067840.0;2068816.0;65536;0.8625;3.320312976837158
custom_flops;['greedy'];Holographic;25;0;18672;2512.0;2688.0;256;0.925;4.038247346878052
custom_flops;['greedy'];Holographic;95;0;38227536;1760256.0;1761232.0;65536;0.84609;40.24096703529358
flops;['greedy'];Holographic;25;0;13104;3136.0;3312.0;256;0.925;0.1029074192047119
flops;['greedy'];Holographic;95;0;36306512;12982992.0;12983968.0;262144;0.875;0.7459530830383301
custom_flops;['greedy'];BB MSP;18;0;64368692391634;66925144.0;66930922.0;4194304;0.03595;305.14616799354553
custom_flops;['greedy'];BB MSP;30;0;170141345878205408454224264838195108062;77077942300816.0;77077942310446.0;17592186044416;0.10874;324.773734331131
flops;['greedy'];BB MSP;18;0;32178219246322;4249240316388.0;4249240322166.0;1099511627776;0.04907;32.28392457962036
flops;['greedy'];BB MSP;30;0;99040343070100486987007615358;8953052008614.0;8953052018244.0;4398046511104;0.04665;82.47492623329163
custom_flops;['greedy'];BB MSP;18;0;4723736140252352999762;137390252.0;137396030.0;16777216;0.11408;306.8722698688507
custom_flops;['greedy'];BB MSP;30;0;1304491695797659786317464830427870;22120512788740.0;22120512798370.0;4398046511104;0.11278;312.4418206214905
flops;['greedy'];BB MSP;18;0;2190747873042;107389728.0;107395506.0;16777216;0.02023;34.39252424240112
flops;['greedy'];BB MSP;30;0;462973592256352726;7.45117387487752e+17;7.451173874877615e+17;36028797018963968;0.00558;95.59953045845032
custom_flops;['greedy'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;9.693059206008911
custom_flops;['greedy'];Holographic;95;0;1512016;2268480.0;2269456.0;65536;0.55;136.28024053573608
flops;['greedy'];Holographic;25;0;13104;3136.0;3312.0;256;0.925;0.41011643409729
flops;['greedy'];Holographic;95;0;1526864;2611968.0;2612944.0;262144;0.81094;2.9100418090820312
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;12.612152814865112
custom_flops;['greedy'];Rotated Surface;25;0;182016;1048.0;1304.0;64;0.07585;51.26747369766235
custom_flops;['greedy'];Rotated Surface;49;0;5279296;6624.0;7200.0;256;0.05595;114.07748246192932
flops;['greedy'];Rotated Surface;9;0;6656;148.0;212.0;16;0.25781;0.1782507896423339
flops;['greedy'];Rotated Surface;25;0;186624;740.0;996.0;32;0.07617;0.5123908519744873
flops;['greedy'];Rotated Surface;49;0;11732032;17304.0;17880.0;512;0.0651;1.1738665103912354
custom_flops;['greedy'];BB MSP;18;0;748002847895455218;81641778.0;81647556.0;33554432;0.06751;304.69049191474915
custom_flops;['greedy'];BB MSP;30;0;5192615319819155934791651774638814;74973969307868.0;74973969317498.0;8796093022208;0.11166;307.273029088974
flops;['greedy'];BB MSP;18;0;3470833961810;366176676.0;366182454.0;67108864;0.10157;20.369661569595337
flops;['greedy'];BB MSP;30;0;2162844457447558622;54830560911812.0;54830560921442.0;4398046511104;0.06934;72.50560307502747
custom_flops;['greedy'];BB MSP;18;0;3478058754926600562;16718618.0;16724396.0;8388608;0.04108;112.89884114265442
custom_flops;['greedy'];BB MSP;30;0;5192613848631698757854679297819038;2294008608920.0;2294008618550.0;1099511627776;0.08542;231.21729946136475
flops;['greedy'];BB MSP;18;0;1081917645522;1655929813204.0;1655929818982.0;274877906944;0.03342;7.649781703948975
flops;['greedy'];BB MSP;30;0;630932029358983966;9.730867789240925e+16;9.730867789241888e+16;18014398509481984;0.07259;24.23456621170044
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.6347434520721436
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;7.108630657196045
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;31.497519969940186
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0358753204345703
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.0976223945617675
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.3283290863037109
custom_flops;['greedy'];Rotated Surface MSP;9;0;1371145;1198.0;2079.0;128;0.16712;41.77054405212402
custom_flops;['greedy'];Rotated Surface MSP;25;0;229908010460441;4645900.0;4657541.0;524288;0.08914;302.8952736854553
flops;['greedy'];Rotated Surface MSP;9;0;1137673;1240.0;2121.0;128;0.16702;1.150756597518921
flops;['greedy'];Rotated Surface MSP;25;0;151957652801593;12249778.0;12261419.0;2097152;0.09294;15.516335248947144
custom_flops;['greedy'];Rotated Surface Tanner;9;0;398000;460.0;700.0;64;0.14209;12.931310415267944
custom_flops;['greedy'];Rotated Surface Tanner;25;0;19459198170491808;4955524.0;4961764.0;1048576;0.0357;91.45506048202516
flops;['greedy'];Rotated Surface Tanner;9;0;398000;460.0;700.0;64;0.14209;0.3495137691497803
flops;['greedy'];Rotated Surface Tanner;25;0;813629034720;14452556.0;14458796.0;1048576;0.03213;2.987107038497925
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1246.0;1901.0;64;0.15534;75.80767440795898
custom_flops;['greedy'];Hamming MSP;15;0;345183859543;485541.0;494420.0;131072;0.0299;245.0146918296814
flops;['greedy'];Hamming MSP;7;0;806511;1482.0;2137.0;128;0.14863;1.0075900554656982
flops;['greedy'];Hamming MSP;15;0;82925792167;2662712829.0;2662721708.0;536870912;0.03023;8.57827639579773
custom_flops;['greedy'];BB MSP;18;0;151190668000615224176978;597355660.0;597361438.0;268435456;0.11495;304.6505799293518
custom_flops;['greedy'];BB MSP;30;0;367777285171499187986417818718430;3.846535466726539e+16;3.846535466727502e+16;36028797018963968;0.09743;319.6701068878174
flops;['greedy'];BB MSP;18;0;8968550498674;32644474.0;32650252.0;8388608;0.03555;32.84489417076111
flops;['greedy'];BB MSP;30;0;35129665345535838;37047180148024.0;37047180157654.0;2199023255552;0.05038;88.97931504249573
custom_flops;['greedy'];BB MSP;18;0;2492517154362674;213351194.0;213356972.0;33554432;0.05006;240.94259667396545
custom_flops;['greedy'];BB MSP;30;0;324598091348747266105673608540382;2614952040772.0;2614952050402.0;1099511627776;0.1121;305.1781597137451
flops;['greedy'];BB MSP;18;0;920920334098;6549892.0;6555670.0;524288;0.03597;16.014551639556885
flops;['greedy'];BB MSP;30;0;19298555207694524951518;119134685004196.0;119134685013826.0;8796093022208;0.03871;42.8417329788208
custom_flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;16.420517683029175
custom_flops;['greedy'];Holographic;95;0;11479632;2572992.0;2573968.0;262144;0.8625;155.76721477508545
flops;['greedy'];Holographic;25;0;13104;3712.0;3888.0;256;0.925;0.2177398204803466
flops;['greedy'];Holographic;95;0;17616464;17750736.0;17751712.0;65536;0.875;1.5264263153076172
custom_flops;['greedy'];Rotated Surface MSP;9;0;1370057;1210.0;2091.0;128;0.17135;46.25729203224182
custom_flops;['greedy'];Rotated Surface MSP;25;0;20567756701486649;2879614.0;2891255.0;1048576;0.11422;309.63492369651794
flops;['greedy'];Rotated Surface MSP;9;0;1384969;1260.0;2141.0;64;0.16543;2.424116611480713
flops;['greedy'];Rotated Surface MSP;25;0;71716130573945;6613540.0;6625181.0;1048576;0.07704;28.553328275680546
custom_flops;['greedy'];Rotated Surface MSP;9;0;1375177;1196.0;2077.0;128;0.1648;43.04882526397705
custom_flops;['greedy'];Rotated Surface MSP;25;0;6795745982841913;2633184.0;2644825.0;262144;0.11313;298.7180263996124
flops;['greedy'];Rotated Surface MSP;9;0;1384905;1254.0;2135.0;64;0.17473;1.167792558670044
flops;['greedy'];Rotated Surface MSP;25;0;22767787314969;5973260.0;5984901.0;1048576;0.08461;16.517690896987915
custom_flops;['greedy'];BB Tanner;18;0;19342813618520182887811328;644731904.0;644734208.0;268435456;0.02905;43.67064023017883
custom_flops;['greedy'];BB Tanner;30;0;19515550388981504;4675136504896.0;4675136508736.0;274877906944;0.02572;197.5323498249054
flops;['greedy'];BB Tanner;18;0;22310887622912;5714823232.0;5714825536.0;1073741824;0.0295;3.225078582763672
flops;['greedy'];BB Tanner;30;0;19515550388981504;6260685703296.0;6260685707136.0;549755813888;0.01723;8.677704811096191
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;9.907355308532717
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1775744.0;1778416.0;1048576;0.04646;26.31006407737732
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;0.270209789276123
flops;['greedy'];Hamming Tanner;15;0;295619156592;5978704.0;5981376.0;1048576;0.04927;1.0812432765960691
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;5.5396223068237305
custom_flops;['greedy'];Rotated Surface;25;0;177408;992.0;1248.0;64;0.09049;13.060964822769163
custom_flops;['greedy'];Rotated Surface;49;0;44250176;6296.0;6872.0;256;0.04466;25.038382291793823
flops;['greedy'];Rotated Surface;9;0;6656;116.0;180.0;16;0.25781;0.0647687911987304
flops;['greedy'];Rotated Surface;25;0;188160;2040.0;2296.0;128;0.11003;0.2118806838989257
flops;['greedy'];Rotated Surface;49;0;6388288;14344.0;14920.0;256;0.0686;0.5023024082183838
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;5.459848403930664
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;19.455657482147217
flops;['greedy'];Hamming Tanner;7;0;1389532;960.0;1180.0;256;0.12793;0.1552283763885498
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;1.2225291728973389
custom_flops;['greedy'];Rotated Surface Tanner;9;0;431280;460.0;700.0;64;0.13379;12.68300485610962
custom_flops;['greedy'];Rotated Surface Tanner;25;0;19143274274548640;5592692.0;5598932.0;1048576;0.03567;95.26775026321413
flops;['greedy'];Rotated Surface Tanner;9;0;398000;540.0;780.0;64;0.15283;0.3197474479675293
flops;['greedy'];Rotated Surface Tanner;25;0;42658749289056;14032288.0;14038528.0;1048576;0.02576;1.917257308959961
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.81427264213562
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;5.829737901687622
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;24.672285079956055
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0693976879119873
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.200218915939331
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.6234452724456787
custom_flops;['greedy'];Rotated Surface Tanner;9;0;351920;444.0;684.0;64;0.14014;5.765944242477417
custom_flops;['greedy'];Rotated Surface Tanner;25;0;4618742141428493216;4584308.0;4590548.0;1048576;0.03567;40.305354833602905
flops;['greedy'];Rotated Surface Tanner;9;0;607408;636.0;876.0;64;0.14307;0.1496968269348144
flops;['greedy'];Rotated Surface Tanner;25;0;1330548320480;17298992.0;17305232.0;1048576;0.03731;1.4633541107177734
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;4.956843376159668
custom_flops;['greedy'];Hamming Tanner;15;0;72348213024946800;1779712.0;1782384.0;1048576;0.04627;17.935641050338745
flops;['greedy'];Hamming Tanner;7;0;1389340;948.0;1168.0;256;0.14355;0.2235407829284668
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;0.5920743942260742
custom_flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;4.500119686126709
custom_flops;['greedy'];Holographic;95;0;11512912;2574912.0;2575888.0;262144;0.8625;39.586015462875366
flops;['greedy'];Holographic;25;0;36592;3280.0;3456.0;1024;1.0;0.1905622482299804
flops;['greedy'];Holographic;95;0;17616464;18340560.0;18341536.0;65536;0.875;1.4343211650848389
custom_flops;['greedy'];Rotated Surface MSP;9;0;1139465;1222.0;2103.0;128;0.17135;40.78539204597473
custom_flops;['greedy'];Rotated Surface MSP;25;0;4521216487963577;2790792.0;2802433.0;1048576;0.09498;276.6908218860626
flops;['greedy'];Rotated Surface MSP;9;0;1371017;1260.0;2141.0;64;0.17124;1.0527207851409912
flops;['greedy'];Rotated Surface MSP;25;0;77277374664505;12008928.0;12020569.0;2097152;0.08661;16.154861211776733
custom_flops;['greedy'];Hamming MSP;7;0;792687;1408.0;2063.0;256;0.15514;78.00665020942688
custom_flops;['greedy'];Hamming MSP;15;0;217520974479;241630.0;250509.0;32768;0.03727;196.11692595481873
flops;['greedy'];Hamming MSP;7;0;723055;1442.0;2097.0;128;0.14661;1.9032611846923828
flops;['greedy'];Hamming MSP;15;0;117683628687;222822.0;231701.0;32768;0.03518;11.0974280834198
custom_flops;['greedy'];Rotated Surface MSP;9;0;4432585;1110.0;1991.0;64;0.15498;21.482887029647827
custom_flops;['greedy'];Rotated Surface MSP;25;0;360572339852019513;2996516.0;3008157.0;1048576;0.11553;193.3811159133911
flops;['greedy'];Rotated Surface MSP;9;0;1154569;1252.0;2133.0;128;0.17261;1.3500072956085205
flops;['greedy'];Rotated Surface MSP;25;0;1146048391778617;1956138.0;1967779.0;262144;0.11413;11.447500467300417
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;10.643964767456056
custom_flops;['greedy'];Rotated Surface;25;0;205056;776.0;1032.0;64;0.08268;47.449207067489624
custom_flops;['greedy'];Rotated Surface;49;0;55215168;8192.0;8768.0;256;0.04919;109.48568868637084
flops;['greedy'];Rotated Surface;9;0;6656;140.0;204.0;16;0.25781;0.1752185821533203
flops;['greedy'];Rotated Surface;25;0;219904;808.0;1064.0;32;0.09505;0.5391442775726318
flops;['greedy'];Rotated Surface;49;0;21932608;8264.0;8840.0;256;0.05526;1.3132681846618652
custom_flops;['greedy'];Rotated Surface MSP;9;0;1291337;1148.0;2029.0;64;0.16264;47.41446781158447
custom_flops;['greedy'];Rotated Surface MSP;25;0;2340965742272825;4421380.0;4433021.0;524288;0.1167;305.48202419281006
flops;['greedy'];Rotated Surface MSP;9;0;1387977;1256.0;2137.0;64;0.17177;1.3681933879852295
flops;['greedy'];Rotated Surface MSP;25;0;357946525185337;6467284.0;6478925.0;524288;0.11554;20.943101167678833
custom_flops;['greedy'];BB Tanner;18;0;382511704816005324998912;575620096.0;575622400.0;268435456;0.02905;109.23139429092409
custom_flops;['greedy'];BB Tanner;30;0;19515550388981504;4517586627968.0;4517586631808.0;274877906944;0.01723;306.36278533935547
flops;['greedy'];BB Tanner;18;0;22310887622912;5555079232.0;5555081536.0;1073741824;0.02951;6.28872275352478
flops;['greedy'];BB Tanner;30;0;19515550388981504;6075580909632.0;6075580913472.0;549755813888;0.0175;13.914511442184448
custom_flops;['greedy'];Rotated Surface;9;0;6720;76.0;140.0;8;0.17969;9.476190328598022
custom_flops;['greedy'];Rotated Surface;25;0;203520;840.0;1096.0;32;0.07259;35.93974018096924
custom_flops;['greedy'];Rotated Surface;49;0;1838656;5896.0;6472.0;512;0.0514;85.27164030075073
flops;['greedy'];Rotated Surface;9;0;6656;164.0;228.0;16;0.28125;0.3343369960784912
flops;['greedy'];Rotated Surface;25;0;184064;2128.0;2384.0;128;0.09375;1.0790162086486816
flops;['greedy'];Rotated Surface;49;0;11555904;21056.0;21632.0;512;0.06722;2.7365710735321045
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;12.531610012054443
custom_flops;['greedy'];Rotated Surface;25;0;410880;968.0;1224.0;64;0.09928;51.070372104644775
custom_flops;['greedy'];Rotated Surface;49;0;22369344;7488.0;8064.0;256;0.05721;88.31722950935364
flops;['greedy'];Rotated Surface;9;0;6656;100.0;164.0;16;0.21094;0.2678062915802002
flops;['greedy'];Rotated Surface;25;0;219904;696.0;952.0;32;0.07617;0.5589299201965332
flops;['greedy'];Rotated Surface;49;0;6970944;10264.0;10840.0;256;0.06795;1.3945670127868652
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1222.0;1877.0;64;0.14909;76.1878969669342
custom_flops;['greedy'];Hamming MSP;15;0;22799546264840399;1841770.0;1850649.0;1048576;0.13505;249.89706087112427
flops;['greedy'];Hamming MSP;7;0;723055;1474.0;2129.0;128;0.14922;1.133373737335205
flops;['greedy'];Hamming MSP;15;0;245856703399;6383852733.0;6383861612.0;1073741824;0.02565;6.995912313461304
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;5.241624116897583
custom_flops;['greedy'];Hamming Tanner;15;0;72343546588908144;1767488.0;1770160.0;1048576;0.04644;18.10135388374329
flops;['greedy'];Hamming Tanner;7;0;1389532;898.0;1118.0;256;0.10775;0.1446950435638427
flops;['greedy'];Hamming Tanner;15;0;295421762160;6035792.0;6038464.0;1048576;0.04925;0.6741981506347656
custom_flops;['greedy'];Rotated Surface Tanner;9;0;395504;472.0;712.0;64;0.13037;28.277297258377075
custom_flops;['greedy'];Rotated Surface Tanner;25;0;4756105299262761888;6092660.0;6098900.0;1048576;0.03566;175.31092405319214
flops;['greedy'];Rotated Surface Tanner;9;0;398000;540.0;780.0;64;0.15283;0.2558465003967285
flops;['greedy'];Rotated Surface Tanner;25;0;820047616160;15219300.0;15225540.0;1048576;0.02677;2.354841470718384
custom_flops;['greedy'];BB Tanner;18;0;18967954965012630735104;246074368.0;246076672.0;67108864;0.02905;63.566017389297485
custom_flops;['greedy'];BB Tanner;30;0;19515756547411712;5680427336768.0;5680427340608.0;549755813888;0.02571;145.62231755256653
flops;['greedy'];BB Tanner;18;0;22310887622912;5585667136.0;5585669440.0;1073741824;0.04334;3.343623161315918
flops;['greedy'];BB Tanner;30;0;19515550388981504;8287468509250.0;8287468513090.0;1099511627776;0.01698;9.240100145339966
custom_flops;['greedy'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;7.53191614151001
custom_flops;['greedy'];Holographic;95;0;1456208;2018880.0;2019856.0;65536;0.70469;75.84082794189453
flops;['greedy'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;0.2227330207824707
flops;['greedy'];Holographic;95;0;17649744;17753808.0;17754784.0;65536;0.875;1.7286078929901123
custom_flops;['greedy'];BB MSP;18;0;990990337042;931852.0;937630.0;65536;0.03905;306.0153064727783
custom_flops;['greedy'];BB MSP;30;0;405670474993819026181976086055198;442011422759000.0;442011422768630.0;140737488355328;0.0983;315.8220555782318
flops;['greedy'];BB MSP;18;0;5733341688530;19038343438552.0;19038343444330.0;2199023255552;0.07156;33.936537981033325
flops;['greedy'];BB MSP;30;0;1791762786620803742;316626474336.0;316626483966.0;34359738368;0.05429;64.33480930328369
custom_flops;['greedy'];BB MSP;18;0;75632335812523943028754;507120088.0;507125866.0;268435456;0.11112;308.5845375061035
custom_flops;['greedy'];BB MSP;30;0;19975165023451155294;2035005330068.0;2035005339698.0;137438953472;0.04239;314.2778973579407
flops;['greedy'];BB MSP;18;0;5098604762322;5688472.0;5694250.0;524288;0.0353;22.85592818260193
flops;['greedy'];BB MSP;30;0;3265748029553972342;3.933191313920564e+19;3.9331913139205644e+19;9223372036854775808;0.03816;97.32812118530272
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;2.565505266189575
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.378778457641602
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;14.879237651824951
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0662841796875
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.1836128234863281
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.3462982177734375
custom_flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;12.397145986557009
custom_flops;['greedy'];Rotated Surface;25;0;301824;808.0;1064.0;64;0.08187;34.429750204086304
custom_flops;['greedy'];Rotated Surface;49;0;18019392;5864.0;6440.0;256;0.05552;70.72959685325623
flops;['greedy'];Rotated Surface;9;0;6656;148.0;212.0;16;0.25781;0.282759428024292
flops;['greedy'];Rotated Surface;25;0;391936;984.0;1240.0;64;0.08919;1.0066604614257812
flops;['greedy'];Rotated Surface;49;0;7939136;9848.0;10424.0;256;0.0564;1.813436508178711
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;10.288069009780884
custom_flops;['greedy'];Hamming Tanner;15;0;72409735212976752;1768960.0;1771632.0;1048576;0.04664;31.05140447616577
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;0.1280851364135742
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;0.5833911895751953
custom_flops;['greedy'];Rotated Surface Tanner;9;0;649392;460.0;700.0;64;0.13232;27.82072114944458
custom_flops;['greedy'];Rotated Surface Tanner;25;0;18021711040556128;5707648.0;5713888.0;1048576;0.03178;176.65432143211365
flops;['greedy'];Rotated Surface Tanner;9;0;398000;572.0;812.0;64;0.15479;0.253248929977417
flops;['greedy'];Rotated Surface Tanner;25;0;3512086876384;54033772.0;54040012.0;8388608;0.03213;2.196863174438477
custom_flops;['greedy'];Rotated Surface MSP;9;0;789753;1170.0;2051.0;128;0.15646;47.79660654067993
custom_flops;['greedy'];Rotated Surface MSP;25;0;288872785540766521;3283106.0;3294747.0;524288;0.11437;304.5121581554413
flops;['greedy'];Rotated Surface MSP;9;0;1370121;1298.0;2179.0;128;0.16881;1.6678307056427002
flops;['greedy'];Rotated Surface MSP;25;0;126469984342169;16679690.0;16691331.0;1048576;0.04178;21.934196949005127
custom_flops;['greedy'];Holographic;25;0;13104;2560.0;2736.0;256;0.925;20.64734983444214
custom_flops;['greedy'];Holographic;95;0;15346768;2513280.0;2514256.0;262144;0.84609;132.78858399391174
flops;['greedy'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;0.4210319519042969
flops;['greedy'];Holographic;95;0;19529296;21375552.0;21376528.0;65536;0.875;3.4098010063171387
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.933134078979492
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;6.823176622390747
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;32.0607476234436
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0625808238983154
flops;['greedy'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;0.176133394241333
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.5361640453338623
custom_flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.4122707843780518
custom_flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;3.7576420307159424
custom_flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;15.426698923110962
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.0434403419494628
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.138617992401123
flops;['greedy'];Concatenated Repetition;81;0;2028;490.0;1118.0;16;0.58333;0.3353652954101562
custom_flops;['greedy'];BB Tanner;18;0;1227815381529184348408064;446614528.0;446616832.0;268435456;0.02905;71.62543869018555
custom_flops;['greedy'];BB Tanner;30;0;405649430112242431200479924981504;1754890727424.0;1754890731264.0;1099511627776;0.01742;152.5086863040924
flops;['greedy'];BB Tanner;18;0;22310887622912;5585422402.0;5585424706.0;1073741824;0.02862;3.147491931915283
flops;['greedy'];BB Tanner;30;0;19515550388981504;7545860606080.0;7545860609920.0;1099511627776;0.01723;8.70073413848877
custom_flops;['greedy'];Hamming MSP;7;0;1202287;1234.0;1889.0;64;0.15534;75.72519540786743
custom_flops;['greedy'];Hamming MSP;15;0;20687586601559;1598032.0;1606911.0;524288;0.08072;230.2231104373932
flops;['greedy'];Hamming MSP;7;0;723055;1362.0;2017.0;128;0.14922;1.9593665599823
flops;['greedy'];Hamming MSP;15;0;245572318863;2662687870.0;2662696749.0;536870912;0.06444;13.172521352767944
custom_flops;['greedy'];BB Tanner;18;0;1213648501349924794009856;682492928.0;682495232.0;268435456;0.02905;53.312902212142944
custom_flops;['greedy'];BB Tanner;30;0;19515550388981504;5255294471360.0;5255294475200.0;549755813888;0.01723;134.97707271575928
flops;['greedy'];BB Tanner;18;0;22310887622912;5577656448.0;5577658752.0;1073741824;0.02905;2.9819376468658447
flops;['greedy'];BB Tanner;30;0;19515550388981504;5345113491584.0;5345113495424.0;549755813888;0.01723;8.641112327575684
custom_flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;5.747426748275757
custom_flops;['greedy'];Hamming Tanner;15;0;72343540212320880;1784960.0;1787632.0;1048576;0.04649;20.124584913253784
flops;['greedy'];Hamming Tanner;7;0;1389532;898.0;1118.0;256;0.10775;0.1534881591796875
flops;['greedy'];Hamming Tanner;15;0;295619156592;5978704.0;5981376.0;1048576;0.04927;0.6205649375915527
custom_flops;['greedy'];Rotated Surface Tanner;9;0;664752;460.0;700.0;64;0.13379;5.5659568309783936
custom_flops;['greedy'];Rotated Surface Tanner;25;0;4634371708896734112;5378932.0;5385172.0;1048576;0.03569;37.89736461639404
flops;['greedy'];Rotated Surface Tanner;9;0;607408;604.0;844.0;64;0.14111;0.1547484397888183
